order_id,item_name,quantity,order_datetime
ORD0087,Red Wine Glass,2,2024-03-13 19:12
ORD0087,Filet Mignon,3,2024-03-13 19:12
ORD0088,Classic Burger,3,2024-03-13 15:35
ORD0089,Red Wine Glass,1,2024-03-27 18:11
ORD0089,Lamb Chops,3,2024-03-27 18:11
ORD0089,Chocolate Brownie,3,2024-03-27 18:11
ORD0090,Grilled Corn,2,2024-03-03 16:55
ORD0090,French Fries,2,2024-03-03 16:55
ORD0091,Mashed Potatoes,1,2024-03-10 15:49
ORD0092,Chocolate Brownie,3,2024-03-26 23:53
ORD0093,Bacon Burger,1,2024-03-07 23:06
ORD0093,Filet Mignon,3,2024-03-07 23:06
ORD0094,Mashed Potatoes,3,2024-03-08 12:18
ORD0095,Classic Burger,3,2024-03-13 08:47
ORD0095,  MASHED POTATOES  ,2,2024-03-13 08:47
ORD0095,Chocolate Brownie,2,2024-03-13 08:47
ORD0096,Mashed Potatoes,3,2024-03-21 17:23
ORD0096,New York Cheesecake,3,2024-03-21 17:23
ORD0097,Red Wine Glass,3,2024-03-05 21:30
ORD0097,Onion Rings,3,2024-03-05 21:30
ORD0097,Chocolate Brownie,2,2024-03-05 21:30
ORD0098,Mashed Potatoes,3,2024-03-18 21:22
ORD0099,Whiskey Sour,1,2024-03-23 21:38
ORD0100,  RED WINE GLASS  ,2,2024-03-26 20:42
ORD0100,  CHICKEN WINGS  ,3,2024-03-26 20:42
ORD0101,  GRILLED CORN  ,2,2024-03-09 11:21
ORD0101,Wagyu Burger,3,2024-03-09 11:21
ORD0101,Chicken Wings,2,2024-03-09 11:21
ORD0102,,2,2024-03-11 10:49
ORD0103,Filet Mignon,3,2024-03-10 15:11
ORD0103,Chocolate Brownie,2,2024-03-10 15:11
ORD0104,  FILET MIGNON  ,2,2024-03-11 23:42
ORD0104,  FRENCH FRIES  ,1,2024-03-11 23:42
ORD0105,Filet Mignon,3,2024-03-29 22:33
ORD0106,Classic Burger,3,2024-03-30 14:18
ORD0107,Mashed Potatoes,2,2024-03-07 19:38
ORD0107,  FILET MIGNON  ,1,2024-03-07 19:38
ORD0107,Chocolate Brownie,1,2024-03-07 19:38
ORD0108,Mashed Potatoes,3,2024-03-13 16:48
ORD0109,Filet Mignon,3,2024-03-15 14:22
ORD0109,Lemonade,1,2024-03-15 14:22
ORD0110,Filet Mignon,1,2024-03-27 15:40
ORD0110,T-Bone Steak,2,2024-03-27 15:40
ORD0111,Wagyu Burger,1,2024-03-02 21:13
ORD0112,T-Bone Steak,2,2024-03-16 13:22
ORD0112,  FRENCH FRIES  ,3,2024-03-16 13:22
ORD0113,Classic Burger,3,2024-03-26 10:28
ORD0113,Bacon Burger,1,2024-03-26 10:28
ORD0114,Classic Burger,2,2024-03-28 14:25
ORD0114,Mashed Potatoes,3,2024-03-28 14:25
ORD0114,Red Wine Glass,3,2024-03-28 14:25
ORD0115,Grilled Corn,2,2024-03-25 09:41
ORD0115,Filet Mignon,3,2024-03-25 09:41
ORD0116,Classic Burger,3,2024-03-15 09:55
ORD0117,Classic Burger,3,2024-03-27 19:56
ORD0117,Grilled Corn,2,2024-03-27 19:56
ORD0118,Mashed Potatoes,2,2024-03-03 15:42
ORD0118,Whiskey Sour,1,2024-03-03 15:42
ORD0119,Chocolate Brownie,2,2024-03-15 09:14
ORD0120,Classic Burger,1,2024-03-25 12:35
ORD0120,Filet Mignon,1,2024-03-25 12:35
ORD0121,Grilled Corn,1,2024-03-27 08:11
ORD0121,Red Wine Glass,3,2024-03-27 08:11
ORD0121,T-Bone Steak,2,2024-03-27 08:11
ORD0122,French Fries,1,2024-03-16 11:39
ORD0123,Red Wine Glass,3,2024-03-08 13:33
ORD0123,  MASHED POTATOES  ,2,2024-03-08 13:33
ORD0123,New York Cheesecake,2,2024-03-08 13:33
ORD0124,Bacon Burger,3,2024-03-15 12:06
ORD0124,Filet Mignon,3,2024-03-15 12:06
ORD0125,Classic Burger,3,2024-03-07 16:28
ORD0126,Craft Beer,1,2024-03-27 21:37
ORD0127,Craft Beer,1,2024-03-04 18:47
ORD0127,Chocolate Brownie,3,2024-03-04 18:47
ORD0128,Filet Mignon,3,2024-03-28 11:47
ORD0129,Grilled Corn,2,2024-03-03 08:59
ORD0129,Mashed Potatoes,3,2024-03-03 08:59
ORD0129,Chicken Wings,3,2024-03-03 08:59
ORD0130,Bacon Burger,1,2024-03-29 16:03
ORD0130,Mashed Potatoes,1,2024-03-29 16:03
ORD0130,T-Bone Steak,1,2024-03-29 16:03
ORD0131,Chocolate Brownie,3,2024-03-08 13:19
ORD0132,,1,2024-03-14 18:27
ORD0132,Classic Burger,1,invalid_date_99
ORD0132,Deleted Item #404,3,2024-03-14 18:27
ORD0133,Chocolate Brownie,2,2024-03-15 19:58
ORD0134,Grilled Corn,1,2024-03-26 22:48
ORD0134,Chicken Wings,3,2024-03-26 22:48
ORD0134,Chocolate Brownie,1,2024-03-26 22:48
ORD0135,Filet Mignon,3,2024-03-08 11:13
ORD0135,  CHICKEN WINGS  ,2,2024-03-08 11:13
ORD0136,Lemonade,2,2024-03-23 16:16
ORD0137,Deleted Item #404,1,2024-03-17 09:52
ORD0137,Deleted Item #404,1,2024-03-17 09:52
ORD0138,Grilled Corn,1,2024-03-18 08:02
ORD0139,Grilled Corn,3,2024-03-18 08:03
ORD0139,Mashed Potatoes,1,2024-03-18 08:03
ORD0140,Chocolate Brownie,2,2024-03-12 23:07
ORD0141,BBQ Ribs,2,2024-03-26 16:57
ORD0142,Filet Mignon,1,2024-03-04 17:40
ORD0142,  CHOCOLATE BROWNIE  ,2,2024-03-04 17:40
ORD0143,Coleslaw,1,2024-03-06 19:54
ORD0143,T-Bone Steak,1,2024-03-06 19:54
ORD0144,Classic Burger,3,2024-03-12 21:32
ORD0145,Red Wine Glass,2,2024-03-02 11:21
ORD0145,T-Bone Steak,3,2024-03-02 11:21
ORD0146,  CRAFT BEER  ,3,2024-03-24 15:26
ORD0146,Chocolate Brownie,2,2024-03-24 15:26
ORD0147,Grilled Corn,1,2024-03-03 15:25
ORD0148,Grilled Corn,2,2024-03-17 22:47
ORD0149,Chocolate Brownie,2,2024-03-19 23:35
ORD0150,Bacon Burger,3,2024-03-21 13:03
ORD0151,Classic Burger,2,2024-03-08 09:10
ORD0151,Filet Mignon,1,2024-03-08 09:10
ORD0151,Wagyu Burger,1,2024-03-08 09:10
ORD0152,,2,2024-03-13 21:09
ORD0152,T-Bone Steak,-10,2024-03-13 21:09
ORD0152,Deleted Item #404,3,2024-03-13 21:09
ORD0153,Mashed Potatoes,3,2024-03-18 11:51
ORD0153,Craft Beer,2,2024-03-18 11:51
ORD0154,Filet Mignon,3,invalid_date_99
ORD0154,Deleted Item #404,1,2024-03-19 20:25
ORD0155,Bacon Burger,3,invalid_date_99
ORD0155,Deleted Item #404,2,2024-03-07 20:17
ORD0156,Mashed Potatoes,1,2024-03-24 15:59
ORD0157,French Fries,3,2024-03-22 16:16
ORD0158,Wagyu Burger,3,2024-03-17 19:33
ORD0159,Classic Burger,1,2024-03-16 21:10
ORD0159,New York Cheesecake,2,2024-03-16 21:10
ORD0160,Filet Mignon,3,2024-03-24 23:31
ORD0160,Lemonade,3,2024-03-24 23:31
ORD0161,Lamb Chops,1,2024-03-22 13:20
ORD0161,Chocolate Brownie,1,2024-03-22 13:20
ORD0162,Bacon Burger,3,2024-03-26 18:39
ORD0162,Filet Mignon,3,2024-03-26 18:39
ORD0162,Mashed Potatoes,2,2024-03-26 18:39
ORD0163,,1,2024-03-02 08:23
ORD0164,  CLASSIC BURGER  ,1,2024-03-05 16:53
ORD0164,Mashed Potatoes,3,2024-03-05 16:53
ORD0164,Filet Mignon,3,2024-03-05 16:53
ORD0165,Mashed Potatoes,2,2024-03-17 17:49
ORD0165,Craft Beer,2,2024-03-17 17:49
ORD0166,Grilled Corn,1,2024-03-02 17:48
ORD0166,Classic Burger,2,2024-03-02 17:48
ORD0167,Filet Mignon,2,invalid_date_99
ORD0167,Wagyu Burger,2,invalid_date_99
ORD0167,,2,2024-03-21 09:04
ORD0168,Chocolate Brownie,3,2024-03-28 11:59
ORD0169,Deleted Item #404,3,2024-03-23 09:48
ORD0169,Deleted Item #404,3,2024-03-23 09:48
ORD0170,T-Bone Steak,3,2024-03-13 21:42
ORD0171,Bacon Burger,2,2024-03-28 13:05
ORD0171,Filet Mignon,3,2024-03-28 13:05
ORD0171,T-Bone Steak,1,2024-03-28 13:05
ORD0172,  FILET MIGNON  ,2,2024-03-07 16:17
ORD0172,  CHOCOLATE BROWNIE  ,3,2024-03-07 16:17
ORD0173,Grilled Corn,1,2024-03-18 16:27
ORD0174,Filet Mignon,1,2024-03-28 11:34
ORD0174,New York Cheesecake,1,2024-03-28 11:34
ORD0175,Filet Mignon,2,2024-03-25 13:27
ORD0175,Chocolate Brownie,3,2024-03-25 13:27
ORD0176,Classic Burger,1,2024-03-09 15:04
ORD0176,Filet Mignon,3,2024-03-09 15:04
ORD0176,Chicken Wings,3,2024-03-09 15:04
ORD0177,New York Cheesecake,1,2024-03-22 20:07
ORD0178,Grilled Corn,2,2024-03-28 08:47
ORD0178,Filet Mignon,1,2024-03-28 08:47
ORD0179,Grilled Corn,2,2024-03-07 10:47
ORD0179,Mashed Potatoes,3,2024-03-07 10:47
ORD0180,Red Wine Glass,2,2024-03-18 22:48
ORD0181,Lemonade,3,2024-03-23 09:49
ORD0182,  BACON BURGER  ,2,2024-03-22 20:32
ORD0182,Filet Mignon,3,2024-03-22 20:32
ORD0182,Wagyu Burger,1,2024-03-22 20:32
ORD0183,Classic Burger,1,2024-03-05 08:05
ORD0183,Bacon Burger,1,2024-03-05 08:05
ORD0183,  MASHED POTATOES  ,2,2024-03-05 08:05
ORD0184,Bacon Burger,3,2024-03-19 10:13
ORD0184,Craft Beer,1,2024-03-19 10:13
ORD0185,New York Cheesecake,1,2024-03-26 17:25
ORD0186,  RED WINE GLASS  ,3,2024-03-18 23:19
ORD0186,French Fries,2,2024-03-18 23:19
ORD0187,Mashed Potatoes,3,2024-03-02 18:28
ORD0188,New York Cheesecake,3,2024-03-21 17:13
ORD0188,Chicken Wings,3,2024-03-21 17:13
ORD0189,Grilled Corn,2,2024-03-14 18:58
ORD0190,Red Wine Glass,2,2024-03-08 12:02
ORD0190,Filet Mignon,2,2024-03-08 12:02
ORD0191,Classic Burger,3,2024-03-08 23:07
ORD0191,Filet Mignon,1,2024-03-08 23:07
ORD0191,Red Wine Glass,3,2024-03-08 23:07
ORD0192,Classic Burger,3,2024-03-17 11:32
ORD0192,Chocolate Brownie,1,2024-03-17 11:32
ORD0193,Red Wine Glass,2,2024-03-24 18:28
ORD0193,Wagyu Burger,2,2024-03-24 18:28
ORD0193,Lemonade,1,2024-03-24 18:28
ORD0194,BBQ Ribs,1,2024-03-03 13:52
ORD0195,Classic Burger,3,2024-03-20 16:40
ORD0196,Filet Mignon,3,2024-03-21 18:42
ORD0197,Grilled Corn,2,2024-03-03 08:51
ORD0197,Filet Mignon,2,2024-03-03 08:51
ORD0197,Red Wine Glass,3,2024-03-03 08:51
ORD0198,New York Cheesecake,2,2024-03-06 20:48
ORD0199,Chicken Wings,2,2024-03-16 22:20
ORD0200,Red Wine Glass,3,2024-03-24 13:54
ORD0200,Classic Burger,3,2024-03-24 13:54
ORD0201,  BACON BURGER  ,1,2024-03-30 15:51
ORD0202,Classic Burger,1,2024-03-15 19:39
ORD0202,Red Wine Glass,3,2024-03-15 19:39
ORD0203,Deleted Item #404,2,2024-03-27 12:09
ORD0204,  RED WINE GLASS  ,3,2024-03-12 21:25
ORD0205,Mashed Potatoes,3,invalid_date_99
ORD0205,Craft Beer,-10,2024-03-14 17:57
ORD0205,Deleted Item #404,1,2024-03-14 17:57
ORD0206,  T-BONE STEAK  ,2,2024-03-22 21:45
ORD0207,  MASHED POTATOES  ,1,2024-03-16 19:05
ORD0208,Classic Burger,3,2024-03-04 17:25
ORD0209,Grilled Corn,2,2024-03-26 23:48
ORD0209,Onion Rings,3,2024-03-26 23:48
ORD0209,Classic Burger,3,2024-03-26 23:48
ORD0210,Classic Burger,3,2024-03-01 12:30
ORD0210,Craft Beer,3,2024-03-01 12:30
ORD0210,Chocolate Brownie,3,2024-03-01 12:30
ORD0211,Filet Mignon,2,2024-03-08 15:47
ORD0211,Chocolate Brownie,1,2024-03-08 15:47
ORD0212,  RED WINE GLASS  ,1,2024-03-26 09:16
ORD0212,T-Bone Steak,1,2024-03-26 09:16
ORD0213,Mashed Potatoes,1,2024-03-10 16:31
ORD0213,Lemonade,3,2024-03-10 16:31
ORD0213,  CHOCOLATE BROWNIE  ,2,2024-03-10 16:31
ORD0214,New York Cheesecake,3,2024-03-23 17:01
ORD0214,T-Bone Steak,3,2024-03-23 17:01
ORD0215,,2,2024-03-24 16:43
ORD0215,,2,2024-03-24 16:43
ORD0216,  FILET MIGNON  ,3,2024-03-21 22:25
ORD0217,  CRAFT BEER  ,1,2024-03-16 22:10
ORD0218,Bacon Burger,2,2024-03-03 22:27
ORD0218,French Fries,3,2024-03-03 22:27
ORD0219,Classic Burger,2,2024-03-23 21:45
ORD0219,Chocolate Brownie,1,2024-03-23 21:45
ORD0220,Chocolate Brownie,1,2024-03-16 09:33
ORD0221,Whiskey Sour,2,2024-03-16 10:00
ORD0221,Chocolate Brownie,2,2024-03-16 10:00
ORD0222,Lemonade,2,2024-03-28 11:20
ORD0223,Classic Burger,1,2024-03-13 17:42
ORD0223,Chocolate Brownie,2,2024-03-13 17:42
ORD0224,Classic Burger,1,2024-03-04 08:33
ORD0224,Wagyu Burger,3,2024-03-04 08:33
ORD0225,Red Wine Glass,1,2024-03-19 09:39
ORD0225,Bacon Burger,1,2024-03-19 09:39
ORD0225,T-Bone Steak,1,2024-03-19 09:39
ORD0226,Wagyu Burger,2,2024-03-11 10:27
ORD0226,Lamb Chops,2,2024-03-11 10:27
ORD0227,Chicken Wings,2,2024-03-15 16:02
ORD0228,Classic Burger,1,2024-03-21 13:39
ORD0229,  CLASSIC BURGER  ,1,2024-03-07 12:58
ORD0229,Chocolate Brownie,3,2024-03-07 12:58
ORD0230,Filet Mignon,3,2024-03-21 10:52
ORD0231,Red Wine Glass,2,invalid_date_99
ORD0231,Chocolate Brownie,3,invalid_date_99
ORD0232,Classic Burger,3,2024-03-28 16:30
ORD0233,Red Wine Glass,3,2024-03-02 14:38
ORD0233,Lemonade,3,2024-03-02 14:38
ORD0233,Grilled Corn,3,2024-03-02 14:38
ORD0234,Wagyu Burger,2,2024-03-29 08:49
ORD0235,Mashed Potatoes,3,2024-03-26 10:44
ORD0235,Chocolate Brownie,3,2024-03-26 10:44
ORD0236,Filet Mignon,1,2024-03-26 16:05
ORD0236,Whiskey Sour,1,2024-03-26 16:05
ORD0237,Classic Burger,1,2024-03-26 09:13
ORD0238,  CLASSIC BURGER  ,3,2024-03-13 23:36
ORD0238,Filet Mignon,3,2024-03-13 23:36
ORD0239,Chicken Wings,3,2024-03-09 21:31
ORD0240,Filet Mignon,1,2024-03-16 22:52
ORD0240,Craft Beer,3,2024-03-16 22:52
ORD0241,French Fries,1,2024-03-18 16:17
ORD0242,Deleted Item #404,2,2024-03-03 11:50
ORD0243,  GRILLED CORN  ,1,2024-03-22 20:47
ORD0244,  RED WINE GLASS  ,2,2024-03-29 16:18
ORD0245,T-Bone Steak,2,2024-03-18 22:11
ORD0246,Filet Mignon,2,2024-03-27 10:25
ORD0246,Onion Rings,3,2024-03-27 10:25
ORD0247,Red Wine Glass,3,2024-03-25 20:25
ORD0248,Chocolate Brownie,2,2024-03-02 14:34
ORD0249,Classic Burger,1,2024-03-28 19:20
ORD0249,Mashed Potatoes,3,2024-03-28 19:20
ORD0249,Lamb Chops,1,2024-03-28 19:20
ORD0250,Chicken Wings,3,2024-03-23 23:46
ORD0251,Red Wine Glass,3,invalid_date_99
ORD0251,Mashed Potatoes,-10,2024-03-21 17:59
ORD0251,Chicken Wings,3,invalid_date_99
ORD0252,Filet Mignon,2,2024-03-20 14:51
ORD0252,BBQ Ribs,1,2024-03-20 14:51
ORD0253,New York Cheesecake,3,2024-03-16 23:27
ORD0253,Chocolate Brownie,3,2024-03-16 23:27
ORD0253,  T-BONE STEAK  ,3,2024-03-16 23:27
ORD0254,Classic Burger,3,2024-03-26 23:59
ORD0254,T-Bone Steak,3,2024-03-26 23:59
ORD0255,  GRILLED CORN  ,1,2024-03-10 11:40
ORD0255,New York Cheesecake,3,2024-03-10 11:40
ORD0255,T-Bone Steak,3,2024-03-10 11:40
ORD0256,Bacon Burger,3,2024-03-11 21:57
ORD0256,Mashed Potatoes,2,2024-03-11 21:57
ORD0256,Filet Mignon,2,2024-03-11 21:57
ORD0257,Chocolate Brownie,2,2024-03-27 15:01
ORD0258,  CHICKEN WINGS  ,3,2024-03-19 12:16
ORD0258,Chocolate Brownie,2,2024-03-19 12:16
ORD0259,Filet Mignon,2,2024-03-12 10:46
ORD0260,Bacon Burger,2,2024-03-13 21:37
ORD0260,Filet Mignon,3,2024-03-13 21:37
ORD0261,Chicken Wings,3,2024-03-17 18:12
ORD0261,French Fries,3,2024-03-17 18:12
ORD0262,,1,2024-03-15 17:36
ORD0262,Deleted Item #404,3,2024-03-15 17:36
ORD0262,  FILET MIGNON  ,-10,2024-03-15 17:36
ORD0263,Chocolate Brownie,2,2024-03-07 15:22
ORD0264,Filet Mignon,3,2024-03-20 21:30
ORD0265,Chocolate Brownie,2,2024-03-24 13:26
ORD0266,  MASHED POTATOES  ,1,2024-03-10 21:13
ORD0266,  CHOCOLATE BROWNIE  ,3,2024-03-10 21:13
ORD0267,Coleslaw,1,2024-03-29 14:02
ORD0267,Onion Rings,1,2024-03-29 14:02
ORD0268,New York Cheesecake,1,2024-03-13 18:33
ORD0269,Classic Burger,2,2024-03-21 22:48
ORD0269,T-Bone Steak,3,2024-03-21 22:48
ORD0270,Bacon Burger,1,2024-03-26 14:21
ORD0270,French Fries,3,2024-03-26 14:21
ORD0271,Bacon Burger,3,2024-03-13 11:00
ORD0271,Lemonade,3,2024-03-13 11:00
ORD0272,Filet Mignon,1,2024-03-20 23:19
ORD0273,Red Wine Glass,1,invalid_date_99
ORD0273,Chocolate Brownie,-10,2024-03-18 11:51
ORD0274,Classic Burger,1,2024-03-22 08:58
ORD0275,Filet Mignon,2,2024-03-02 14:21
ORD0275,  NEW YORK CHEESECAKE  ,1,2024-03-02 14:21
ORD0275,T-Bone Steak,2,2024-03-02 14:21
ORD0276,  RED WINE GLASS  ,2,2024-03-06 18:42
ORD0276,Chocolate Brownie,1,2024-03-06 18:42
