order_id,item_name,quantity,order_datetime
ORD0065,Ice Cream Scoop,1,2024-03-04 23:24
ORD0065,Espresso,1,2024-03-04 23:24
ORD0066,English Tea,2,2024-03-07 19:43
ORD0066,Espresso,2,2024-03-07 19:43
ORD0066,Fruit Tart,2,2024-03-07 19:43
ORD0067,English Tea,1,2024-03-20 18:21
ORD0067,Macaron Set,2,2024-03-20 18:21
ORD0067,Earl Grey,2,2024-03-20 18:21
ORD0068,Danish Pastry,2,2024-03-20 08:04
ORD0069,English Tea,3,2024-03-25 22:15
ORD0069,Turkish Coffee,3,2024-03-25 22:15
ORD0069,Earl Grey,3,2024-03-25 22:15
ORD0070,Carrot Cake,3,2024-03-13 10:00
ORD0070,Croissant,1,2024-03-13 10:00
ORD0071,Ice Cream Scoop,3,2024-03-20 19:06
ORD0071,Carrot Cake,2,2024-03-20 19:06
ORD0072,Eclair,2,2024-03-28 11:23
ORD0072,Turkish Coffee,3,2024-03-28 11:23
ORD0072,Espresso,2,2024-03-28 11:23
ORD0072,Carrot Cake,2,2024-03-28 11:23
ORD0073,English Tea,2,2024-03-07 18:05
ORD0074,Earl Grey,1,2024-03-09 09:02
ORD0074,Danish Pastry,3,2024-03-09 09:02
ORD0075,Earl Grey,3,2024-03-29 13:47
ORD0075,Macaron Set,3,2024-03-29 13:47
ORD0075,Eclair,1,2024-03-29 13:47
ORD0075,Carrot Cake,2,2024-03-29 13:47
ORD0076,Espresso,1,2024-03-14 15:56
ORD0077,English Tea,2,2024-03-25 08:57
ORD0077,Espresso,1,2024-03-25 08:57
ORD0077,Earl Grey,3,2024-03-25 08:57
ORD0078,Earl Grey,3,2024-03-22 12:51
ORD0079,English Tea,1,2024-03-07 10:54
ORD0079,Green Tea,1,2024-03-07 10:54
ORD0080,English Tea,1,2024-03-12 13:16
ORD0080,Eclair,2,2024-03-12 13:16
ORD0080,Espresso,1,2024-03-12 13:16
ORD0081,English Tea,1,2024-03-14 18:45
ORD0081,Latte,2,2024-03-14 18:45
ORD0081,Turkish Coffee,2,2024-03-14 18:45
ORD0081,Espresso,3,2024-03-14 18:45
ORD0082,Cheesecake,2,2024-03-18 08:12
ORD0083,English Tea,2,2024-03-20 21:01
ORD0083,Flat White,1,2024-03-20 21:01
ORD0083,Eclair,2,2024-03-20 21:01
ORD0084,Chocolate Lava Cake,2,2024-03-07 19:11
ORD0084,Carrot Cake,1,2024-03-07 19:11
ORD0085,Earl Grey,2,2024-03-12 16:01
ORD0086,Eclair,3,2024-03-13 19:36
ORD0086,Danish Pastry,1,2024-03-13 19:36
ORD0086,Espresso,2,2024-03-13 19:36
ORD0087,Earl Grey,3,2024-03-02 08:40
ORD0088,Earl Grey,2,2024-03-27 13:10
ORD0088,Green Tea,3,2024-03-27 13:10
ORD0088,Eclair,3,2024-03-27 13:10
ORD0089,Carrot Cake,3,2024-03-02 22:07
ORD0090,English Tea,2,2024-03-06 19:44
ORD0090,Fruit Tart,1,2024-03-06 19:44
ORD0090,Carrot Cake,1,2024-03-06 19:44
ORD0091,Eclair,3,2024-03-30 14:39
ORD0091,Espresso,1,2024-03-30 14:39
ORD0091,Carrot Cake,3,2024-03-30 14:39
ORD0092,Ice Cream Scoop,3,2024-03-11 19:34
ORD0093,English Tea,2,2024-03-02 15:53
ORD0094,English Tea,1,2024-03-04 11:13
ORD0094,Danish Pastry,2,2024-03-04 11:13
ORD0094,Croissant,2,2024-03-04 11:13
ORD0095,Espresso,2,2024-03-29 17:55
ORD0096,Green Tea,1,2024-03-16 21:29
ORD0096,Eclair,1,2024-03-16 21:29
ORD0096,Carrot Cake,2,2024-03-16 21:29
ORD0097,Eclair,3,2024-03-21 16:12
ORD0098,Croissant,2,2024-03-10 19:09
ORD0098,Fruit Tart,3,2024-03-10 19:09
ORD0098,Espresso,2,2024-03-10 19:09
ORD0098,Cheesecake,2,2024-03-10 19:09
ORD0099,Green Tea,2,2024-03-28 08:28
ORD0099,Eclair,2,2024-03-28 08:28
ORD0099,Espresso,3,2024-03-28 08:28
ORD0100,Flat White,2,2024-03-11 16:06
ORD0100,Eclair,1,2024-03-11 16:06
ORD0100,Croissant,3,2024-03-11 16:06
ORD0101,English Tea,3,2024-03-15 10:11
ORD0101,Latte,1,2024-03-15 10:11
ORD0101,Carrot Cake,1,2024-03-15 10:11
ORD0102,English Tea,1,2024-03-10 12:24
ORD0102,Turkish Coffee,2,2024-03-10 12:24
ORD0102,Carrot Cake,1,2024-03-10 12:24
ORD0102,Croissant,3,2024-03-10 12:24
ORD0103,English Tea,1,2024-03-11 16:15
ORD0103,Green Tea,3,2024-03-11 16:15
ORD0103,Eclair,3,2024-03-11 16:15
ORD0103,Espresso,1,2024-03-11 16:15
ORD0104,English Tea,2,2024-03-26 20:03
ORD0104,Espresso,2,2024-03-26 20:03
ORD0105,English Tea,2,2024-03-19 16:45
ORD0105,Latte,2,2024-03-19 16:45
ORD0105,Carrot Cake,2,2024-03-19 16:45
ORD0106,Latte,3,2024-03-29 17:36
ORD0106,Espresso,1,2024-03-29 17:36
ORD0106,Carrot Cake,3,2024-03-29 17:36
ORD0107,Latte,3,2024-03-11 14:21
ORD0107,Eclair,3,2024-03-11 14:21
ORD0107,Flat White,1,2024-03-11 14:21
ORD0108,English Tea,3,2024-03-19 21:41
ORD0109,Espresso,2,2024-03-16 23:21
ORD0110,Green Tea,1,2024-03-06 20:36
ORD0110,Eclair,1,2024-03-06 20:36
ORD0110,Fruit Tart,1,2024-03-06 20:36
ORD0111,Flat White,1,2024-03-17 22:28
ORD0111,Eclair,1,2024-03-17 22:28
ORD0111,Espresso,2,2024-03-17 22:28
ORD0112,Earl Grey,2,2024-03-04 16:10
ORD0112,Latte,2,2024-03-04 16:10
ORD0112,Eclair,2,2024-03-04 16:10
ORD0112,Espresso,3,2024-03-04 16:10
ORD0113,Espresso,3,2024-03-09 22:52
ORD0114,Eclair,3,2024-03-10 13:18
ORD0114,Cheesecake,2,2024-03-10 13:18
ORD0115,Eclair,2,2024-03-29 09:00
ORD0115,Espresso,1,2024-03-29 09:00
ORD0116,Latte,1,2024-03-06 18:46
ORD0116,Eclair,3,2024-03-06 18:46
ORD0117,Espresso,3,2024-03-15 11:35
ORD0117,Carrot Cake,3,2024-03-15 11:35
ORD0118,Ice Cream Scoop,1,2024-03-29 19:18
ORD0118,Espresso,2,2024-03-29 19:18
ORD0118,Fruit Tart,2,2024-03-29 19:18
ORD0119,Earl Grey,3,2024-03-28 14:02
ORD0119,Espresso,2,2024-03-28 14:02
ORD0120,English Tea,1,2024-03-19 22:35
ORD0120,Espresso,1,2024-03-19 22:35
ORD0121,Earl Grey,2,2024-03-23 10:29
ORD0122,Green Tea,2,2024-03-22 19:17
ORD0122,Espresso,2,2024-03-22 19:17
ORD0123,English Tea,1,2024-03-10 09:15
ORD0124,Latte,3,2024-03-11 20:55
ORD0124,Fruit Tart,1,2024-03-11 20:55
ORD0124,Carrot Cake,3,2024-03-11 20:55
ORD0125,Earl Grey,3,2024-03-14 13:40
ORD0125,English Tea,2,2024-03-14 13:40
ORD0125,Carrot Cake,2,2024-03-14 13:40
ORD0126,Earl Grey,1,2024-03-07 09:00
ORD0127,Danish Pastry,3,2024-03-06 17:26
ORD0128,Earl Grey,3,2024-03-11 09:48
ORD0129,English Tea,2,2024-03-17 19:02
ORD0129,Flat White,2,2024-03-17 19:02
ORD0129,Eclair,1,2024-03-17 19:02
ORD0130,English Tea,3,2024-03-22 15:29
ORD0130,Green Tea,1,2024-03-22 15:29
ORD0130,Eclair,1,2024-03-22 15:29
ORD0130,Carrot Cake,1,2024-03-22 15:29
ORD0131,Eclair,3,2024-03-07 09:55
ORD0131,Brownie Sundae,1,2024-03-07 09:55
ORD0131,Chocolate Lava Cake,2,2024-03-07 09:55
ORD0132,Carrot Cake,2,2024-03-16 23:42
ORD0133,Earl Grey,1,2024-03-04 10:27
ORD0133,Latte,1,2024-03-04 10:27
ORD0133,Eclair,1,2024-03-04 10:27
ORD0134,Earl Grey,3,2024-03-12 23:19
ORD0135,Ice Cream Scoop,2,2024-03-03 16:57
ORD0136,English Tea,2,2024-03-02 16:16
ORD0136,Espresso,1,2024-03-02 16:16
ORD0137,English Tea,2,2024-03-11 10:38
ORD0137,Espresso,3,2024-03-11 10:38
ORD0137,Earl Grey,3,2024-03-11 10:38
ORD0138,Eclair,3,2024-03-06 14:50
ORD0139,Ice Cream Scoop,3,2024-03-25 11:59
ORD0139,Turkish Coffee,3,2024-03-25 11:59
ORD0139,Croissant,2,2024-03-25 11:59
ORD0140,Macaron Set,3,2024-03-02 09:42
ORD0140,Flat White,2,2024-03-02 09:42
ORD0140,Turkish Coffee,3,2024-03-02 09:42
ORD0141,Earl Grey,2,2024-03-09 08:45
ORD0142,Eclair,1,2024-03-05 23:54
ORD0143,Cheesecake,3,2024-03-25 13:25
ORD0143,Fruit Tart,3,2024-03-25 13:25
ORD0143,Espresso,3,2024-03-25 13:25
ORD0143,Carrot Cake,1,2024-03-25 13:25
ORD0144,Ice Cream Scoop,1,2024-03-27 14:04
ORD0144,Eclair,2,2024-03-27 14:04
ORD0145,English Tea,2,2024-03-25 10:23
ORD0146,Earl Grey,1,2024-03-23 16:38
ORD0147,English Tea,3,2024-03-19 17:03
ORD0147,Macaron Set,1,2024-03-19 17:03
ORD0147,Eclair,2,2024-03-19 17:03
ORD0147,Espresso,2,2024-03-19 17:03
ORD0148,Flat White,1,2024-03-16 21:03
ORD0148,Eclair,2,2024-03-16 21:03
ORD0148,Danish Pastry,3,2024-03-16 21:03
ORD0149,Ice Cream Scoop,3,2024-03-19 17:15
ORD0149,Latte,2,2024-03-19 17:15
ORD0149,Fruit Tart,3,2024-03-19 17:15
ORD0149,Carrot Cake,2,2024-03-19 17:15
ORD0150,Earl Grey,1,2024-03-11 15:40
ORD0150,Flat White,1,2024-03-11 15:40
ORD0150,Eclair,2,2024-03-11 15:40
ORD0150,Espresso,1,2024-03-11 15:40
ORD0151,Cheesecake,3,2024-03-17 11:23
ORD0152,Earl Grey,1,2024-03-01 11:50
ORD0152,Fruit Tart,1,2024-03-01 11:50
ORD0152,Croissant,3,2024-03-01 11:50
ORD0153,English Tea,3,2024-03-04 13:52
ORD0153,Earl Grey,3,2024-03-04 13:52
ORD0153,Eclair,1,2024-03-04 13:52
ORD0153,Carrot Cake,3,2024-03-04 13:52
ORD0154,Eclair,3,2024-03-07 15:30
ORD0154,Carrot Cake,1,2024-03-07 15:30
ORD0155,Carrot Cake,2,2024-03-05 20:13
ORD0155,Croissant,3,2024-03-05 20:13
ORD0156,Flat White,1,2024-03-23 14:44
ORD0157,Earl Grey,2,2024-03-28 20:42
ORD0157,Chocolate Lava Cake,1,2024-03-28 20:42
ORD0157,Eclair,3,2024-03-28 20:42
ORD0157,English Tea,2,2024-03-28 20:42
ORD0158,Eclair,3,2024-03-08 17:05
ORD0158,Carrot Cake,3,2024-03-08 17:05
ORD0159,Turkish Coffee,3,2024-03-27 21:41
ORD0160,Ice Cream Scoop,1,2024-03-08 22:41
ORD0161,Eclair,1,2024-03-24 16:38
ORD0161,Espresso,2,2024-03-24 16:38
ORD0161,Croissant,3,2024-03-24 16:38
ORD0162,Espresso,1,2024-03-28 13:15
ORD0163,Eclair,3,2024-03-17 23:01
ORD0163,Carrot Cake,1,2024-03-17 23:01
ORD0164,Earl Grey,1,2024-03-23 19:03
ORD0164,Eclair,3,2024-03-23 19:03
ORD0165,Earl Grey,2,2024-03-20 13:37
ORD0165,Latte,2,2024-03-20 13:37
ORD0166,Green Tea,1,2024-03-25 10:31
ORD0167,Flat White,2,2024-03-06 12:58
ORD0167,Chocolate Lava Cake,1,2024-03-06 12:58
ORD0167,Carrot Cake,3,2024-03-06 12:58
ORD0168,English Tea,2,2024-03-20 12:59
ORD0169,Red Velvet Cake,2,2024-03-30 21:32
ORD0169,Eclair,3,2024-03-30 21:32
ORD0169,Carrot Cake,3,2024-03-30 21:32
ORD0170,English Tea,1,2024-03-04 09:52
ORD0170,Earl Grey,2,2024-03-04 09:52
ORD0170,Espresso,1,2024-03-04 09:52
ORD0170,Cheesecake,1,2024-03-04 09:52
ORD0171,Green Tea,3,2024-03-10 11:20
ORD0171,Carrot Cake,3,2024-03-10 11:20
ORD0172,Earl Grey,2,2024-03-24 11:05
ORD0172,Espresso,3,2024-03-24 11:05
ORD0172,Turkish Coffee,1,2024-03-24 11:05
ORD0172,Carrot Cake,2,2024-03-24 11:05
ORD0173,Eclair,2,2024-03-03 16:46
ORD0174,Cheesecake,3,2024-03-29 09:25
ORD0175,Espresso,3,2024-03-01 22:06
ORD0176,Flat White,2,2024-03-21 22:01
ORD0176,Croissant,2,2024-03-21 22:01
ORD0177,Earl Grey,3,2024-03-18 17:07
ORD0177,Eclair,2,2024-03-18 17:07
ORD0177,Espresso,3,2024-03-18 17:07
ORD0177,Turkish Coffee,3,2024-03-18 17:07
ORD0178,Eclair,1,2024-03-10 15:15
ORD0179,English Tea,1,2024-03-12 19:25
ORD0179,Eclair,1,2024-03-12 19:25
ORD0179,Espresso,3,2024-03-12 19:25
ORD0179,Cheesecake,1,2024-03-12 19:25
ORD0180,Earl Grey,2,2024-03-01 10:54
ORD0180,Eclair,3,2024-03-01 10:54
ORD0180,Danish Pastry,3,2024-03-01 10:54
ORD0181,Flat White,1,2024-03-12 08:52
ORD0182,Earl Grey,2,2024-03-16 18:53
ORD0183,Danish Pastry,3,2024-03-01 23:58
ORD0183,Espresso,3,2024-03-01 23:58
ORD0183,Carrot Cake,3,2024-03-01 23:58
ORD0184,Espresso,2,2024-03-19 09:56
ORD0185,Espresso,3,2024-03-10 12:40
ORD0185,Carrot Cake,2,2024-03-10 12:40
ORD0186,Earl Grey,3,2024-03-18 17:00
ORD0186,English Tea,3,2024-03-18 17:00
ORD0187,Eclair,3,2024-03-11 13:15
ORD0187,Espresso,2,2024-03-11 13:15
ORD0188,Eclair,1,2024-03-26 16:44
ORD0188,Fruit Tart,1,2024-03-26 16:44
ORD0189,Earl Grey,2,2024-03-30 22:57
ORD0189,Espresso,3,2024-03-30 22:57
ORD0189,English Tea,2,2024-03-30 22:57
ORD0190,English Tea,1,2024-03-17 22:35
ORD0190,Green Tea,2,2024-03-17 22:35
ORD0190,Espresso,2,2024-03-17 22:35
ORD0191,Earl Grey,3,2024-03-06 16:32
ORD0191,Latte,3,2024-03-06 16:32
ORD0191,Espresso,2,2024-03-06 16:32
ORD0191,Carrot Cake,2,2024-03-06 16:32
ORD0192,Earl Grey,2,2024-03-19 15:42
ORD0192,Flat White,2,2024-03-19 15:42
ORD0192,Espresso,3,2024-03-19 15:42
ORD0193,English Tea,2,2024-03-23 14:21
ORD0193,Macaron Set,3,2024-03-23 14:21
ORD0193,Earl Grey,2,2024-03-23 14:21
ORD0194,Earl Grey,3,2024-03-20 13:19
ORD0194,Eclair,3,2024-03-20 13:19
ORD0194,Carrot Cake,2,2024-03-20 13:19
ORD0195,Ice Cream Scoop,2,2024-03-15 16:29
ORD0195,Eclair,3,2024-03-15 16:29
ORD0195,Espresso,2,2024-03-15 16:29
ORD0196,Green Tea,1,2024-03-23 15:21
ORD0196,Espresso,1,2024-03-23 15:21
ORD0196,Chocolate Lava Cake,2,2024-03-23 15:21
ORD0197,Carrot Cake,1,2024-03-11 23:14
ORD0198,Ice Cream Scoop,1,2024-03-12 08:31
ORD0198,Green Tea,1,2024-03-12 08:31
ORD0199,Latte,2,2024-03-05 09:59
ORD0200,English Tea,2,2024-03-25 11:05
ORD0200,Flat White,1,2024-03-25 11:05
ORD0200,Fruit Tart,2,2024-03-25 11:05
ORD0200,Turkish Coffee,2,2024-03-25 11:05
ORD0201,Eclair,3,2024-03-23 09:45
ORD0201,Espresso,2,2024-03-23 09:45
ORD0201,Carrot Cake,1,2024-03-23 09:45
ORD0202,English Tea,1,2024-03-13 15:24
ORD0202,Ice Cream Scoop,3,2024-03-13 15:24
ORD0202,Eclair,2,2024-03-13 15:24
ORD0202,Espresso,1,2024-03-13 15:24
ORD0203,Earl Grey,2,2024-03-20 16:53
ORD0203,Eclair,3,2024-03-20 16:53
ORD0203,English Tea,1,2024-03-20 16:53
ORD0203,Fruit Tart,2,2024-03-20 16:53
ORD0204,English Tea,3,2024-03-30 10:28
ORD0204,Espresso,1,2024-03-30 10:28
ORD0205,Ice Cream Scoop,3,2024-03-16 15:29
ORD0206,Espresso,1,2024-03-01 08:36
ORD0207,Danish Pastry,1,2024-03-18 09:40
ORD0208,English Tea,3,2024-03-29 11:15
ORD0208,Eclair,3,2024-03-29 11:15
ORD0208,Danish Pastry,1,2024-03-29 11:15
ORD0209,Carrot Cake,3,2024-03-22 09:37
ORD0210,Danish Pastry,3,2024-03-30 13:53
ORD0210,Fruit Tart,2,2024-03-30 13:53
ORD0210,Espresso,1,2024-03-30 13:53
ORD0211,English Tea,2,2024-03-18 18:31
ORD0211,Danish Pastry,3,2024-03-18 18:31
ORD0211,Cheesecake,1,2024-03-18 18:31
ORD0212,Espresso,1,2024-03-16 08:02
ORD0212,Eclair,3,2024-03-16 08:02
ORD0212,Turkish Coffee,2,2024-03-16 08:02
ORD0213,English Tea,1,2024-03-16 09:11
ORD0213,Flat White,2,2024-03-16 09:11
ORD0213,Carrot Cake,2,2024-03-16 09:11
ORD0214,English Tea,2,2024-03-26 13:53
ORD0214,Danish Pastry,1,2024-03-26 13:53
ORD0214,Cheesecake,2,2024-03-26 13:53
ORD0215,Eclair,2,2024-03-13 22:47
ORD0215,Hot Chocolate,2,2024-03-13 22:47
ORD0215,Carrot Cake,1,2024-03-13 22:47
ORD0216,Ice Cream Scoop,3,2024-03-11 09:04
ORD0216,Eclair,1,2024-03-11 09:04
ORD0217,English Tea,1,2024-03-02 22:17
ORD0217,Eclair,3,2024-03-02 22:17
ORD0217,Danish Pastry,1,2024-03-02 22:17
ORD0217,Croissant,3,2024-03-02 22:17
ORD0218,Earl Grey,1,2024-03-18 09:40
ORD0218,Eclair,1,2024-03-18 09:40
ORD0218,Cheesecake,3,2024-03-18 09:40
ORD0219,Fruit Tart,3,2024-03-23 13:53
ORD0220,English Tea,3,2024-03-20 09:01
ORD0220,Macaron Set,1,2024-03-20 09:01
ORD0220,Eclair,2,2024-03-20 09:01
ORD0221,Macaron Set,3,2024-03-10 10:29
ORD0222,English Tea,3,2024-03-09 23:07
ORD0222,Carrot Cake,1,2024-03-09 23:07
ORD0223,Espresso,1,2024-03-24 23:40
ORD0223,Carrot Cake,1,2024-03-24 23:40
ORD0224,English Tea,3,2024-03-27 19:31
ORD0224,Eclair,2,2024-03-27 19:31
ORD0224,Espresso,3,2024-03-27 19:31
ORD0225,Earl Grey,2,2024-03-13 08:20
ORD0226,Espresso,3,2024-03-07 15:26
ORD0227,Earl Grey,2,2024-03-10 17:28
ORD0227,Eclair,1,2024-03-10 17:28
ORD0227,English Tea,2,2024-03-10 17:28
ORD0228,Eclair,2,2024-03-04 14:44
ORD0228,Fruit Tart,2,2024-03-04 14:44
ORD0228,Espresso,3,2024-03-04 14:44
ORD0229,English Tea,3,2024-03-18 23:30
ORD0229,Green Tea,2,2024-03-18 23:30
ORD0229,Croissant,3,2024-03-18 23:30
ORD0230,Earl Grey,2,2024-03-13 15:33
ORD0231,Eclair,1,2024-03-08 18:08
ORD0231,Turkish Coffee,2,2024-03-08 18:08
ORD0231,Cheesecake,2,2024-03-08 18:08
ORD0232,Eclair,1,2024-03-08 22:34
ORD0232,Cheesecake,1,2024-03-08 22:34
ORD0233,Earl Grey,2,2024-03-05 19:04
ORD0233,Ice Cream Scoop,2,2024-03-05 19:04
ORD0233,English Tea,1,2024-03-05 19:04
ORD0233,Carrot Cake,3,2024-03-05 19:04
ORD0234,English Tea,3,2024-03-02 11:55
ORD0234,Latte,1,2024-03-02 11:55
ORD0234,Eclair,3,2024-03-02 11:55
ORD0235,English Tea,2,2024-03-01 23:25
ORD0235,Eclair,3,2024-03-01 23:25
ORD0235,Carrot Cake,2,2024-03-01 23:25
ORD0236,English Tea,3,2024-03-07 12:49
ORD0236,Espresso,1,2024-03-07 12:49
ORD0237,English Tea,2,2024-03-14 10:42
ORD0237,Eclair,2,2024-03-14 10:42
ORD0237,Espresso,2,2024-03-14 10:42
ORD0237,Carrot Cake,3,2024-03-14 10:42
ORD0238,English Tea,2,2024-03-03 22:14
ORD0238,Ice Cream Scoop,1,2024-03-03 22:14
ORD0238,Danish Pastry,3,2024-03-03 22:14
ORD0238,Croissant,1,2024-03-03 22:14
ORD0239,Cheesecake,3,2024-03-22 12:02
ORD0239,Espresso,2,2024-03-22 12:02
ORD0239,Carrot Cake,1,2024-03-22 12:02
ORD0240,English Tea,2,2024-03-29 22:01
ORD0240,Flat White,3,2024-03-29 22:01
ORD0240,Espresso,3,2024-03-29 22:01
ORD0240,Carrot Cake,2,2024-03-29 22:01
ORD0241,English Tea,2,2024-03-10 23:31
ORD0241,Espresso,3,2024-03-10 23:31
ORD0242,Eclair,1,2024-03-04 22:49
ORD0242,Danish Pastry,2,2024-03-04 22:49
