order_id,item_name,quantity,order_datetime
ORD0041,Panna Cotta,2,invalid_date_99
ORD0042,Quattro Formaggi,3,2024-03-09 20:27
ORD0043,Tiramisu,1,2024-03-01 10:07
ORD0043,Calzone,3,2024-03-01 10:07
ORD0043,Fettuccine Alfredo,2,2024-03-01 10:07
ORD0044,  CALZONE  ,2,2024-03-05 17:22
ORD0044,Carbonara,2,2024-03-05 17:22
ORD0044,Margherita,2,2024-03-05 17:22
ORD0045,Margherita,2,2024-03-24 19:21
ORD0046,Margherita,1,2024-03-20 20:41
ORD0047,Cannoli,1,2024-03-12 12:50
ORD0047,Prosecco,2,2024-03-12 12:50
ORD0047,Fettuccine Alfredo,3,2024-03-12 12:50
ORD0048,Greek Salad,2,2024-03-25 16:42
ORD0048,Fettuccine Alfredo,1,2024-03-25 16:42
ORD0049,Fettuccine Alfredo,3,2024-03-04 18:31
ORD0050,Fettuccine Alfredo,1,2024-03-01 11:52
ORD0050,Prosecco,2,2024-03-01 11:52
ORD0050,Lasagna,3,2024-03-01 11:52
ORD0051,Quattro Formaggi,2,2024-03-09 20:29
ORD0052,Lasagna,3,2024-03-13 23:00
ORD0052,Margherita,2,2024-03-13 23:00
ORD0053,Cannoli,3,2024-03-29 14:52
ORD0053,Fettuccine Alfredo,2,2024-03-29 14:52
ORD0054,Panna Cotta,1,2024-03-27 18:12
ORD0054,Lasagna,3,2024-03-27 18:12
ORD0054,Margherita,2,2024-03-27 18:12
ORD0055,Lasagna,3,2024-03-27 19:23
ORD0056,Fettuccine Alfredo,3,2024-03-16 11:24
ORD0056,  LASAGNA  ,2,2024-03-16 11:24
ORD0057,  GREEK SALAD  ,3,2024-03-06 09:50
ORD0057,Espresso,1,2024-03-06 09:50
ORD0058,Lasagna,2,2024-03-27 09:15
ORD0059,  FETTUCCINE ALFREDO  ,1,2024-03-16 08:10
ORD0059,Carbonara,2,2024-03-16 08:10
ORD0059,Panna Cotta,1,2024-03-16 08:10
ORD0060,Carbonara,3,2024-03-18 22:57
ORD0060,Lasagna,2,2024-03-18 22:57
ORD0060,Margherita,1,2024-03-18 22:57
ORD0061,,3,2024-03-03 14:54
ORD0061,,1,2024-03-03 14:54
ORD0062,Fettuccine Alfredo,3,2024-03-04 13:00
ORD0063,Deleted Item #404,1,2024-03-04 17:31
ORD0064,Fettuccine Alfredo,1,2024-03-01 21:54
ORD0064,Calzone,2,2024-03-01 21:54
ORD0064,Burrata,1,2024-03-01 21:54
ORD0065,Caesar Salad,3,2024-03-22 18:13
ORD0066,Pesto Pasta,1,2024-03-25 08:51
ORD0066,Panna Cotta,3,2024-03-25 08:51
ORD0067,Marinara Pizza,1,2024-03-02 12:00
ORD0067,Margherita,2,2024-03-02 12:00
ORD0068,Deleted Item #404,2,2024-03-02 13:11
ORD0069,Espresso,3,2024-03-28 10:10
ORD0070,Prosecco,2,2024-03-11 08:12
ORD0071,Carbonara,1,2024-03-23 12:44
ORD0071,  PANNA COTTA  ,3,2024-03-23 12:44
ORD0072,Prosecco,2,2024-03-03 19:17
ORD0073,Prosecco,1,2024-03-14 22:37
ORD0073,Lasagna,1,2024-03-14 22:37
ORD0074,Fettuccine Alfredo,3,2024-03-14 14:57
ORD0074,Espresso,1,2024-03-14 14:57
ORD0075,Carbonara,3,2024-03-29 22:59
ORD0075,Lasagna,2,2024-03-29 22:59
ORD0076,Calzone,2,2024-03-24 13:43
ORD0076,Quattro Formaggi,2,2024-03-24 13:43
ORD0076,Lasagna,2,2024-03-24 13:43
ORD0077,Fettuccine Alfredo,2,2024-03-24 20:48
ORD0078,Calzone,2,2024-03-22 09:30
ORD0078,  PANNA COTTA  ,1,2024-03-22 09:30
ORD0079,Lasagna,2,2024-03-01 14:09
ORD0080,Cannoli,1,2024-03-17 10:39
ORD0080,Espresso,2,2024-03-17 10:39
ORD0080,Quattro Formaggi,2,2024-03-17 10:39
ORD0081,Fettuccine Alfredo,3,2024-03-10 11:37
ORD0081,Espresso,1,2024-03-10 11:37
ORD0082,Calzone,3,2024-03-21 13:20
ORD0082,Carbonara,2,2024-03-21 13:20
ORD0083,Calzone,3,2024-03-21 10:45
ORD0083,Lasagna,3,2024-03-21 10:45
ORD0083,Margherita,3,2024-03-21 10:45
ORD0084,Lasagna,1,invalid_date_99
ORD0084,Deleted Item #404,1,2024-03-23 19:57
ORD0085,Fettuccine Alfredo,1,2024-03-30 22:51
ORD0085,Quattro Formaggi,1,2024-03-30 22:51
ORD0086,  CAPRESE SALAD  ,2,2024-03-11 09:42
ORD0086,Margherita,3,2024-03-11 09:42
ORD0087,Calzone,1,2024-03-23 14:53
ORD0087,Carbonara,1,2024-03-23 14:53
ORD0087,Lasagna,1,2024-03-23 14:53
ORD0088,Carbonara,2,2024-03-06 11:23
ORD0088,Caesar Salad,3,2024-03-06 11:23
ORD0089,Fettuccine Alfredo,1,2024-03-25 21:58
ORD0090,Espresso,2,2024-03-30 12:19
ORD0091,Quattro Formaggi,3,2024-03-24 16:23
ORD0092,Carbonara,3,2024-03-20 17:12
ORD0093,  MARINARA PIZZA  ,3,2024-03-03 20:45
ORD0094,Cannoli,1,2024-03-10 16:09
ORD0094,Quattro Formaggi,1,2024-03-10 16:09
ORD0094,Fettuccine Alfredo,3,2024-03-10 16:09
ORD0095,Calzone,3,2024-03-21 09:19
ORD0095,Carbonara,2,2024-03-21 09:19
ORD0095,Margherita,2,2024-03-21 09:19
ORD0096,Lasagna,2,2024-03-12 21:50
ORD0097,Pesto Pasta,2,2024-03-25 14:15
ORD0098,Calzone,3,2024-03-15 20:15
ORD0098,Italian Soda,2,2024-03-15 20:15
ORD0099,  PANNA COTTA  ,2,2024-03-14 09:53
ORD0099,  MARGHERITA  ,2,2024-03-14 09:53
ORD0100,Margherita,3,2024-03-29 11:43
ORD0101,  CANNOLI  ,3,2024-03-18 14:12
ORD0101,Bolognese,3,2024-03-18 14:12
ORD0101,Margherita,3,2024-03-18 14:12
ORD0102,Panna Cotta,1,2024-03-29 15:47
ORD0103,Calzone,1,2024-03-11 15:23
ORD0103,  ESPRESSO  ,1,2024-03-11 15:23
ORD0103,Caesar Salad,2,2024-03-11 15:23
ORD0104,Fettuccine Alfredo,3,2024-03-06 18:25
ORD0104,Prosecco,3,2024-03-06 18:25
ORD0104,  PANNA COTTA  ,2,2024-03-06 18:25
ORD0105,Fettuccine Alfredo,2,2024-03-05 10:07
ORD0105,Marinara Pizza,3,2024-03-05 10:07
ORD0105,Margherita,3,2024-03-05 10:07
ORD0106,Fettuccine Alfredo,2,2024-03-23 08:48
ORD0106,Margherita,3,2024-03-23 08:48
ORD0107,Panna Cotta,3,2024-03-27 13:45
ORD0108,Cannoli,1,2024-03-21 12:42
ORD0109,Panna Cotta,3,2024-03-16 09:18
ORD0110,Cannoli,1,2024-03-07 20:58
ORD0110,Panna Cotta,2,2024-03-07 20:58
ORD0111,Carbonara,2,2024-03-01 10:14
ORD0111,Lasagna,3,2024-03-01 10:14
ORD0112,,3,2024-03-05 10:04
ORD0113,Fettuccine Alfredo,2,2024-03-12 19:56
ORD0113,Pesto Pasta,1,2024-03-12 19:56
ORD0113,Quattro Formaggi,2,2024-03-12 19:56
ORD0114,Carbonara,2,2024-03-24 15:24
ORD0114,Calzone,1,2024-03-24 15:24
ORD0114,Quattro Formaggi,1,2024-03-24 15:24
ORD0115,Fettuccine Alfredo,3,2024-03-15 23:16
ORD0115,Prosecco,3,2024-03-15 23:16
ORD0115,Lasagna,2,2024-03-15 23:16
ORD0116,Tiramisu,1,2024-03-02 08:47
ORD0116,Fettuccine Alfredo,1,2024-03-02 08:47
ORD0117,Fettuccine Alfredo,2,2024-03-24 10:50
ORD0117,Margherita,1,2024-03-24 10:50
ORD0118,Lasagna,2,invalid_date_99
ORD0118,Margherita,-10,2024-03-29 11:46
ORD0119,  CANNOLI  ,1,2024-03-29 08:29
ORD0119,Calzone,1,2024-03-29 08:29
ORD0119,  LASAGNA  ,3,2024-03-29 08:29
ORD0120,  QUATTRO FORMAGGI  ,3,2024-03-23 15:19
ORD0120,Panna Cotta,3,2024-03-23 15:19
ORD0121,  PANNA COTTA  ,3,2024-03-27 14:41
ORD0122,Lasagna,2,2024-03-16 10:45
ORD0122,Quattro Formaggi,1,2024-03-16 10:45
ORD0122,Panna Cotta,2,2024-03-16 10:45
ORD0123,  PESTO PASTA  ,2,2024-03-30 18:39
ORD0123,Panna Cotta,1,2024-03-30 18:39
ORD0124,Panna Cotta,2,2024-03-24 09:27
ORD0125,Panna Cotta,3,2024-03-28 22:45
ORD0125,Lasagna,3,2024-03-28 22:45
ORD0125,  MARGHERITA  ,3,2024-03-28 22:45
ORD0126,  FETTUCCINE ALFREDO  ,1,2024-03-04 08:48
ORD0127,Cannoli,2,2024-03-02 09:19
ORD0127,Calzone,1,2024-03-02 09:19
ORD0128,Cannoli,2,2024-03-17 08:51
ORD0128,Lasagna,2,2024-03-17 08:51
ORD0129,Carbonara,1,2024-03-25 12:48
ORD0129,Panna Cotta,1,2024-03-25 12:48
ORD0130,Carbonara,3,2024-03-25 08:18
ORD0130,Prosecco,2,2024-03-25 08:18
ORD0131,Marinara Pizza,2,2024-03-06 17:32
ORD0132,Carbonara,-10,2024-03-16 20:22
ORD0132,Deleted Item #404,3,2024-03-16 20:22
ORD0132,Calzone,-10,2024-03-16 20:22
ORD0133,Cannoli,1,2024-03-25 09:09
ORD0133,Panna Cotta,2,2024-03-25 09:09
ORD0133,Caesar Salad,1,2024-03-25 09:09
ORD0134,Tiramisu,3,2024-03-03 21:57
ORD0134,Carbonara,1,2024-03-03 21:57
ORD0135,Calzone,3,2024-03-27 14:18
ORD0135,Fettuccine Alfredo,3,2024-03-27 14:18
ORD0135,Panna Cotta,3,2024-03-27 14:18
ORD0136,Cannoli,2,2024-03-12 14:34
ORD0136,  TIRAMISU  ,2,2024-03-12 14:34
ORD0136,Lasagna,1,2024-03-12 14:34
ORD0137,Greek Salad,1,invalid_date_99
ORD0138,Carbonara,1,2024-03-23 11:05
ORD0138,Prosecco,2,2024-03-23 11:05
ORD0139,Calzone,1,2024-03-27 11:41
ORD0139,Panna Cotta,1,2024-03-27 11:41
ORD0140,Pesto Pasta,3,2024-03-12 23:07
ORD0141,Tiramisu,3,2024-03-06 23:27
ORD0141,Panna Cotta,1,2024-03-06 23:27
ORD0142,  PANNA COTTA  ,1,2024-03-22 23:28
ORD0142,Caesar Salad,2,2024-03-22 23:28
ORD0142,Lasagna,3,2024-03-22 23:28
ORD0143,Fettuccine Alfredo,1,2024-03-30 19:27
ORD0143,Lasagna,3,2024-03-30 19:27
ORD0144,Cannoli,1,2024-03-11 18:49
ORD0144,Margherita,1,2024-03-11 18:49
ORD0145,Caesar Salad,1,2024-03-17 13:09
ORD0145,Margherita,3,2024-03-17 13:09
ORD0146,Panna Cotta,2,2024-03-26 14:35
ORD0146,Margherita,1,2024-03-26 14:35
ORD0147,Margherita,3,2024-03-04 16:43
ORD0148,Quattro Formaggi,3,2024-03-06 23:06
ORD0149,Tiramisu,2,invalid_date_99
ORD0149,Deleted Item #404,3,2024-03-30 20:46
ORD0149,,3,2024-03-30 20:46
ORD0150,Carbonara,3,invalid_date_99
ORD0150,Deleted Item #404,2,2024-03-06 12:42
ORD0150,Margherita,3,invalid_date_99
ORD0151,Fettuccine Alfredo,2,2024-03-19 16:01
ORD0151,Margherita,2,2024-03-19 16:01
ORD0152,Carbonara,2,2024-03-10 14:26
ORD0152,Margherita,2,2024-03-10 14:26
ORD0153,  CARBONARA  ,3,2024-03-30 12:32
ORD0153,Marinara Pizza,3,2024-03-30 12:32
ORD0153,Margherita,2,2024-03-30 12:32
ORD0154,Lasagna,3,2024-03-02 11:26
ORD0155,Lasagna,1,2024-03-29 09:16
ORD0155,Margherita,3,2024-03-29 09:16
ORD0156,Fettuccine Alfredo,1,2024-03-21 11:47
ORD0156,Quattro Formaggi,1,2024-03-21 11:47
ORD0156,Margherita,2,2024-03-21 11:47
ORD0157,Margherita,3,2024-03-03 12:01
ORD0158,Pesto Pasta,1,2024-03-30 09:39
ORD0158,Panna Cotta,2,2024-03-30 09:39
ORD0158,Margherita,3,2024-03-30 09:39
ORD0159,Margherita,1,2024-03-20 11:23
ORD0160,Quattro Formaggi,2,2024-03-09 21:23
ORD0160,Lasagna,1,2024-03-09 21:23
ORD0161,Calzone,2,2024-03-22 19:07
ORD0161,Lasagna,3,2024-03-22 19:07
ORD0162,Caesar Salad,3,2024-03-30 11:19
ORD0162,Panna Cotta,2,2024-03-30 11:19
ORD0163,Carbonara,2,2024-03-06 18:53
ORD0163,Burrata,3,2024-03-06 18:53
ORD0164,Margherita,2,2024-03-25 18:23
ORD0165,Greek Salad,1,2024-03-03 18:56
ORD0165,Carbonara,2,2024-03-03 18:56
ORD0165,Marinara Pizza,1,2024-03-03 18:56
ORD0166,Lasagna,3,2024-03-08 09:57
ORD0167,Cannoli,2,2024-03-02 22:55
ORD0168,Fettuccine Alfredo,3,2024-03-02 09:12
ORD0168,Margherita,1,2024-03-02 09:12
ORD0169,Fettuccine Alfredo,1,2024-03-25 19:22
ORD0169,Prosecco,1,2024-03-25 19:22
ORD0169,Margherita,1,2024-03-25 19:22
ORD0170,Lasagna,3,2024-03-24 18:32
ORD0171,Marinara Pizza,2,2024-03-04 18:23
ORD0172,Margherita,2,2024-03-23 16:37
ORD0173,Carbonara,3,2024-03-28 15:09
ORD0173,Tiramisu,2,2024-03-28 15:09
ORD0174,Carbonara,3,2024-03-30 12:08
ORD0174,Panna Cotta,3,2024-03-30 12:08
ORD0174,Margherita,1,2024-03-30 12:08
ORD0175,  CAESAR SALAD  ,1,2024-03-30 13:55
ORD0176,Greek Salad,3,2024-03-25 16:55
ORD0176,Espresso,2,2024-03-25 16:55
ORD0177,Quattro Formaggi,-10,2024-03-07 12:34
ORD0177,,3,2024-03-07 12:34
ORD0178,Calzone,1,2024-03-05 22:35
ORD0178,Margherita,3,2024-03-05 22:35
ORD0179,Lasagna,1,2024-03-27 08:05
ORD0180,Deleted Item #404,3,2024-03-15 19:06
ORD0181,  TIRAMISU  ,2,2024-03-08 11:22
ORD0181,Quattro Formaggi,3,2024-03-08 11:22
ORD0182,Tiramisu,3,2024-03-18 17:45
ORD0182,Quattro Formaggi,2,2024-03-18 17:45
ORD0182,Lasagna,1,2024-03-18 17:45
ORD0183,Fettuccine Alfredo,2,2024-03-17 18:26
ORD0184,Cannoli,1,2024-03-03 21:18
ORD0184,Greek Salad,3,2024-03-03 21:18
ORD0184,Lasagna,3,2024-03-03 21:18
ORD0185,  CANNOLI  ,1,2024-03-10 08:30
ORD0185,Pesto Pasta,3,2024-03-10 08:30
ORD0186,Marinara Pizza,2,2024-03-26 18:15
ORD0186,Lasagna,3,2024-03-26 18:15
ORD0187,Quattro Formaggi,3,2024-03-27 19:17
ORD0187,Margherita,1,2024-03-27 19:17
ORD0188,Lasagna,1,2024-03-30 17:08
ORD0189,Quattro Formaggi,2,2024-03-27 11:00
ORD0189,Panna Cotta,3,2024-03-27 11:00
ORD0190,Carbonara,-10,2024-03-16 22:52
ORD0191,Fettuccine Alfredo,1,2024-03-24 09:17
ORD0191,Lasagna,1,2024-03-24 09:17
ORD0192,Fettuccine Alfredo,1,2024-03-19 16:58
ORD0192,Margherita,2,2024-03-19 16:58
ORD0193,Fettuccine Alfredo,2,2024-03-26 16:16
ORD0193,Margherita,3,2024-03-26 16:16
ORD0194,Margherita,2,2024-03-18 17:16
ORD0195,Greek Salad,3,2024-03-03 18:57
ORD0195,Prosecco,2,2024-03-03 18:57
ORD0195,Margherita,2,2024-03-03 18:57
ORD0196,Prosecco,1,2024-03-09 12:09
ORD0197,Carbonara,1,2024-03-02 13:27
ORD0197,Espresso,2,2024-03-02 13:27
ORD0197,Quattro Formaggi,1,2024-03-02 13:27
ORD0198,Lasagna,3,2024-03-22 19:12
ORD0199,Quattro Formaggi,3,2024-03-27 22:21
ORD0200,Deleted Item #404,2,2024-03-16 18:32
ORD0201,Fettuccine Alfredo,3,2024-03-13 23:34
ORD0201,Panna Cotta,1,2024-03-13 23:34
ORD0202,Espresso,2,2024-03-07 15:35
ORD0203,Tiramisu,2,2024-03-07 08:08
ORD0204,Panna Cotta,2,2024-03-09 18:13
ORD0204,Margherita,3,2024-03-09 18:13
ORD0205,Carbonara,3,2024-03-24 22:52
ORD0205,Lasagna,1,2024-03-24 22:52
ORD0206,Margherita,1,2024-03-11 13:11
ORD0207,Panna Cotta,1,2024-03-05 11:22
ORD0207,Lasagna,2,2024-03-05 11:22
ORD0208,Fettuccine Alfredo,2,2024-03-28 14:03
ORD0208,Panna Cotta,3,2024-03-28 14:03
ORD0208,  MARGHERITA  ,2,2024-03-28 14:03
ORD0209,Greek Salad,2,2024-03-25 14:37
ORD0209,Lasagna,3,2024-03-25 14:37
ORD0210,Lasagna,1,2024-03-11 20:46
ORD0210,Margherita,2,2024-03-11 20:46
ORD0211,Panna Cotta,1,2024-03-08 19:48
ORD0211,  MARGHERITA  ,1,2024-03-08 19:48
ORD0212,Panna Cotta,2,2024-03-24 20:37
ORD0212,  LASAGNA  ,2,2024-03-24 20:37
ORD0213,Lasagna,2,2024-03-05 16:47
ORD0214,Greek Salad,2,2024-03-13 23:44
ORD0214,Carbonara,3,2024-03-13 23:44
ORD0214,Margherita,2,2024-03-13 23:44
ORD0215,Quattro Formaggi,2,2024-03-11 09:50
ORD0216,Tiramisu,3,2024-03-03 10:16
ORD0216,Lasagna,3,2024-03-03 10:16
ORD0217,Cannoli,3,2024-03-06 10:43
ORD0217,Fettuccine Alfredo,1,2024-03-06 10:43
ORD0218,Carbonara,1,2024-03-19 23:03
ORD0218,  CAESAR SALAD  ,1,2024-03-19 23:03
ORD0219,Greek Salad,3,2024-03-24 11:48
ORD0219,Carbonara,2,2024-03-24 11:48
ORD0220,Fettuccine Alfredo,2,2024-03-06 22:32
ORD0220,Lasagna,2,2024-03-06 22:32
ORD0220,Margherita,3,2024-03-06 22:32
ORD0221,Marinara Pizza,2,2024-03-29 13:31
ORD0222,  CANNOLI  ,1,2024-03-16 09:34
ORD0222,Prosecco,3,2024-03-16 09:34
ORD0222,Fettuccine Alfredo,1,2024-03-16 09:34
ORD0223,Fettuccine Alfredo,1,2024-03-22 09:42
ORD0223,Carbonara,1,2024-03-22 09:42
ORD0223,Lasagna,1,2024-03-22 09:42
ORD0224,Fettuccine Alfredo,3,2024-03-12 16:07
ORD0224,Quattro Formaggi,1,2024-03-12 16:07
ORD0224,Lasagna,3,2024-03-12 16:07
ORD0225,Prosecco,1,2024-03-06 16:05
ORD0226,Marinara Pizza,2,2024-03-16 14:12
ORD0226,Margherita,2,2024-03-16 14:12
ORD0227,Cannoli,3,2024-03-26 11:13
ORD0228,Carbonara,1,2024-03-29 11:13
ORD0228,Margherita,3,2024-03-29 11:13
ORD0229,Panna Cotta,1,2024-03-18 23:17
ORD0229,Margherita,2,2024-03-18 23:17
ORD0230,Fettuccine Alfredo,2,2024-03-11 21:29
ORD0230,  QUATTRO FORMAGGI  ,3,2024-03-11 21:29
ORD0230,Marinara Pizza,3,2024-03-11 21:29
ORD0231,Greek Salad,2,2024-03-06 19:10
ORD0232,Deleted Item #404,1,2024-03-07 18:13
ORD0232,  MARGHERITA  ,1,invalid_date_99
ORD0233,Panna Cotta,1,2024-03-27 14:23
ORD0233,Caesar Salad,2,2024-03-27 14:23
ORD0233,Margherita,2,2024-03-27 14:23
ORD0234,Panna Cotta,3,2024-03-16 23:53
ORD0234,Marinara Pizza,3,2024-03-16 23:53
ORD0234,  LASAGNA  ,3,2024-03-16 23:53
ORD0235,  CARBONARA  ,3,2024-03-30 12:04
ORD0235,Fettuccine Alfredo,3,2024-03-30 12:04
ORD0236,  LASAGNA  ,3,2024-03-06 23:03
ORD0237,,2,2024-03-01 15:36
ORD0238,Fettuccine Alfredo,3,invalid_date_99
ORD0238,Deleted Item #404,1,2024-03-22 18:10
ORD0238,Lasagna,-10,2024-03-22 18:10
ORD0239,Lasagna,3,2024-03-17 17:58
ORD0239,Caesar Salad,2,2024-03-17 17:58
ORD0240,Margherita,2,2024-03-01 16:26
ORD0241,Greek Salad,1,2024-03-25 21:43
ORD0241,Margherita,3,2024-03-25 21:43
ORD0242,Fettuccine Alfredo,-10,2024-03-20 18:58
ORD0242,Panna Cotta,3,invalid_date_99
ORD0243,  MARINARA PIZZA  ,3,2024-03-22 12:12
ORD0243,Panna Cotta,2,2024-03-22 12:12
ORD0244,  PROSECCO  ,1,2024-03-13 22:08
ORD0245,Fettuccine Alfredo,1,2024-03-16 14:11
ORD0245,Carbonara,1,2024-03-16 14:11
ORD0246,Fettuccine Alfredo,2,2024-03-29 09:45
ORD0247,Prosecco,1,2024-03-24 20:52
ORD0247,Margherita,3,2024-03-24 20:52
ORD0248,Cannoli,1,2024-03-25 16:02
ORD0249,  CANNOLI  ,2,2024-03-06 17:25
ORD0249,Fettuccine Alfredo,1,2024-03-06 17:25
ORD0250,Fettuccine Alfredo,1,2024-03-16 18:42
ORD0250,Espresso,2,2024-03-16 18:42
ORD0251,Quattro Formaggi,3,2024-03-04 09:38
ORD0252,Panna Cotta,1,2024-03-22 10:08
ORD0253,  FETTUCCINE ALFREDO  ,2,invalid_date_99
ORD0253,,3,2024-03-14 17:59
ORD0254,  CALZONE  ,1,2024-03-23 12:34
ORD0254,Espresso,3,2024-03-23 12:34
ORD0254,Margherita,3,2024-03-23 12:34
ORD0255,Fettuccine Alfredo,1,2024-03-05 09:00
ORD0255,Prosecco,1,2024-03-05 09:00
ORD0256,Fettuccine Alfredo,3,2024-03-16 12:54
ORD0256,  LASAGNA  ,3,2024-03-16 12:54
ORD0256,Margherita,2,2024-03-16 12:54
ORD0257,Pesto Pasta,2,2024-03-25 12:40
ORD0257,Prosecco,1,2024-03-25 12:40
ORD0258,Carbonara,-10,2024-03-04 09:36
ORD0258,,1,2024-03-04 09:36
ORD0259,Pesto Pasta,2,2024-03-18 11:07
ORD0259,Quattro Formaggi,3,2024-03-18 11:07
ORD0259,Burrata,3,2024-03-18 11:07
ORD0260,Fettuccine Alfredo,3,2024-03-05 19:28
ORD0260,Panna Cotta,2,2024-03-05 19:28
ORD0260,  CAESAR SALAD  ,3,2024-03-05 19:28
ORD0261,Pesto Pasta,3,2024-03-20 11:26
ORD0262,Fettuccine Alfredo,1,2024-03-26 14:03
ORD0262,Marinara Pizza,1,2024-03-26 14:03
ORD0262,Margherita,2,2024-03-26 14:03
ORD0263,  CALZONE  ,3,2024-03-27 09:57
ORD0263,Panna Cotta,1,2024-03-27 09:57
ORD0264,Lasagna,2,2024-03-03 16:16
ORD0264,Margherita,1,2024-03-03 16:16
ORD0265,Fettuccine Alfredo,2,2024-03-04 08:07
ORD0265,Panna Cotta,1,2024-03-04 08:07
ORD0265,Margherita,2,2024-03-04 08:07
ORD0266,Marinara Pizza,1,2024-03-29 09:54
ORD0266,Lasagna,3,2024-03-29 09:54
ORD0267,Marinara Pizza,1,2024-03-11 21:50
ORD0268,Calzone,2,2024-03-02 13:44
ORD0269,Cannoli,1,2024-03-24 11:24
ORD0269,Quattro Formaggi,2,2024-03-24 11:24
ORD0270,Fettuccine Alfredo,3,2024-03-25 19:19
ORD0270,Panna Cotta,3,2024-03-25 19:19
ORD0271,Panna Cotta,2,2024-03-22 22:51
ORD0271,Lasagna,2,2024-03-22 22:51
ORD0272,Carbonara,1,2024-03-23 12:56
ORD0272,Fettuccine Alfredo,1,2024-03-23 12:56
ORD0273,Deleted Item #404,2,2024-03-07 08:47
ORD0274,Pesto Pasta,2,2024-03-05 09:12
ORD0275,Deleted Item #404,1,2024-03-30 23:16
ORD0276,Lasagna,1,2024-03-17 18:19
