order_id,item_name,quantity,order_datetime
ORD054,Espresso,2,2024-03-14 21:43
ORD055,Soup of the Day,2,2024-03-07 16:38
ORD055,Espresso,1,2024-03-07 16:38
ORD055,White Wine (glass),1,2024-03-07 16:38
ORD056,Nachos,1,2024-03-10 22:21
ORD057,Club Sandwich,1,2024-03-22 13:51
ORD058,Espresso,1,2024-03-08 16:54
ORD059,Mushroom Risotto,1,2024-03-23 21:31
ORD059,Cheesecake,1,2024-03-23 21:31
ORD060,Fresh Juice,1,2024-03-25 13:11
ORD060,Avocado Toast,2,2024-03-25 13:11
ORD060,Grilled Chicken,1,2024-03-25 13:11
ORD061,Soft Drink,2,2024-03-26 17:33
ORD061,Spring Rolls,2,2024-03-26 17:33
ORD061,Bruschetta,1,2024-03-26 17:33
ORD062,Nachos,2,2024-03-24 15:16
ORD063,Sea Bass,1,2024-03-25 21:40
ORD064,Soup of the Day,1,2024-03-23 13:17
ORD064,Fresh Juice,1,2024-03-23 13:17
ORD065,Grilled Chicken,2,2024-03-08 17:09
ORD065,Mushroom Risotto,2,2024-03-08 17:09
ORD065,Pasta Carbonara,1,2024-03-08 17:09
ORD066,Spring Rolls,2,2024-03-07 15:57
ORD066,French Toast,2,2024-03-07 15:57
ORD066,Bruschetta,1,2024-03-07 15:57
ORD067,Fresh Juice,1,2024-03-12 15:54
ORD067,Prosecco (glass),2,2024-03-12 15:54
ORD068,Pasta Carbonara,2,2024-03-08 15:31
ORD069,Spring Rolls,1,2024-03-24 10:58
ORD070,Omelette,2,2024-03-30 16:36
ORD070,Red Wine (glass),1,2024-03-30 16:36
ORD070,Club Sandwich,1,2024-03-30 16:36
ORD071,Pasta Carbonara,2,2024-03-09 14:13
ORD071,Tiramisu,2,2024-03-09 14:13
ORD072,Espresso,1,2024-03-25 14:53
ORD073,Eggs Benedict,1,2024-03-12 07:49
ORD073,Eggs Benedict,1,2024-03-12 07:49
ORD073,French Toast,1,2024-03-12 07:49
ORD074,Spring Rolls,2,2024-03-05 17:07
ORD074,Espresso,1,2024-03-05 17:07
ORD074,Grilled Chicken,1,2024-03-05 17:07
ORD075,Eggs Benedict,2,2024-03-25 09:06
ORD075,Omelette,2,2024-03-25 09:06
ORD075,Cappuccino,1,2024-03-25 09:06
ORD076,Crème Brûlée,1,2024-03-03 19:06
ORD076,Nachos,1,2024-03-03 19:06
ORD076,Tiramisu,2,2024-03-03 19:06
ORD077,Cappuccino,2,2024-03-18 17:23
ORD078,Spring Rolls,2,2024-03-01 15:06
ORD078,Red Wine (glass),1,2024-03-01 15:06
ORD079,Cappuccino,2,2024-03-14 11:41
ORD079,Chocolate Cake,2,2024-03-14 11:41
ORD080,Nachos,1,2024-03-14 22:17
ORD080,Nachos,2,2024-03-14 22:17
ORD081,Smoothie,2,2024-03-29 13:48
ORD081,White Wine (glass),1,2024-03-29 13:48
ORD082,Pasta Carbonara,2,2024-03-16 13:31
ORD083,Smoothie,1,2024-03-11 16:44
ORD083,Fresh Juice,1,2024-03-11 16:44
ORD084,Crème Brûlée,2,2024-03-08 21:31
ORD084,Chocolate Cake,2,2024-03-08 21:31
ORD084,Tiramisu,1,2024-03-08 21:31
ORD085,Grilled Chicken,2,2024-03-03 13:25
ORD085,White Wine (glass),2,2024-03-03 13:25
ORD085,Pasta Carbonara,2,2024-03-03 13:25
ORD086,Mushroom Risotto,1,2024-03-12 21:17
ORD086,Ribeye Steak,2,2024-03-12 21:17
ORD087,Lamb Chops,2,2024-03-04 22:48
ORD087,Lamb Chops,1,2024-03-04 22:48
ORD087,Rosé Wine (glass),1,2024-03-04 22:48
ORD088,Eggs Benedict,2,2024-03-10 09:11
ORD088,Espresso,1,2024-03-10 09:11
ORD089,Tiramisu,2,2024-03-02 20:44
ORD090,Club Sandwich,1,2024-03-04 11:18
ORD090,Omelette,2,2024-03-04 11:18
ORD091,Grilled Salmon,1,2024-03-28 12:52
ORD092,Ice Cream,2,2024-03-19 18:09
ORD093,Cappuccino,1,2024-03-03 07:35
ORD093,Smoothie,2,2024-03-03 07:35
ORD094,Onion Rings,1,2024-03-15 14:55
ORD094,Soup of the Day,1,2024-03-15 14:55
ORD094,Soft Drink,1,2024-03-15 14:55
ORD095,Grilled Salmon,1,2024-03-09 18:10
ORD096,Espresso,2,2024-03-06 10:28
ORD096,French Toast,2,2024-03-06 10:28
ORD096,French Toast,1,2024-03-06 10:28
ORD097,Espresso,1,2024-03-22 09:50
ORD097,Smoothie,1,2024-03-22 09:50
ORD097,Pancakes,1,2024-03-22 09:50
ORD098,Club Sandwich,2,2024-03-30 13:04
ORD099,White Wine (glass),2,2024-03-20 22:58
ORD099,White Wine (glass),2,2024-03-20 22:58
ORD100,Ribeye Steak,2,2024-03-09 22:31
ORD100,Grilled Chicken,2,2024-03-09 22:31
